pH,xtc_file,time_ns,rmsd_nm
7.00,pH_7.00pH_7.00_19.xtc,500.0,0.2242783
7.00,pH_7.00pH_7.00_19.xtc,600.0,0.2654693
7.00,pH_7.00pH_7.00_19.xtc,700.0,0.2285886
7.00,pH_7.00pH_7.00_19.xtc,800.0,0.2887656
7.00,pH_7.00pH_7.00_19.xtc,900.0,0.2298177
7.00,pH_7.00pH_7.00_19.xtc,1000.0,0.3761784
7.00,pH_7.00pH_7.00_20.xtc,0.0,0.3761784
7.00,pH_7.00pH_7.00_20.xtc,100.0,0.3343317
7.00,pH_7.00pH_7.00_20.xtc,200.0,0.3315161
7.00,pH_7.00pH_7.00_20.xtc,300.0,0.3802381
7.00,pH_7.00pH_7.00_20.xtc,400.0,0.3658046
7.00,pH_7.00pH_7.00_20.xtc,500.0,0.3614562
7.00,pH_7.00pH_7.00_20.xtc,600.0,0.3684994
7.00,pH_7.00pH_7.00_20.xtc,700.0,0.3348254
7.00,pH_7.00pH_7.00_20.xtc,800.0,0.2724259
7.00,pH_7.00pH_7.00_20.xtc,900.0,0.4109159
7.00,pH_7.00pH_7.00_20.xtc,1000.0,0.3858953
7.50,pH_7.50pH_7.50_1.xtc,0.0,0.2155048
7.50,pH_7.50pH_7.50_1.xtc,100.0,0.2295164
7.50,pH_7.50pH_7.50_1.xtc,200.0,0.2551992
7.50,pH_7.50pH_7.50_1.xtc,300.0,0.2149452
7.50,pH_7.50pH_7.50_1.xtc,400.0,0.252193
7.50,pH_7.50pH_7.50_1.xtc,500.0,0.2908625
7.50,pH_7.50pH_7.50_1.xtc,600.0,0.2092545
7.50,pH_7.50pH_7.50_1.xtc,700.0,0.1990569
7.50,pH_7.50pH_7.50_1.xtc,800.0,0.1936349
7.50,pH_7.50pH_7.50_1.xtc,900.0,0.2132839
7.50,pH_7.50pH_7.50_1.xtc,1000.0,0.2346607
7.50,pH_7.50pH_7.50_2.xtc,0.0,0.2346607
7.50,pH_7.50pH_7.50_2.xtc,100.0,0.1997607
7.50,pH_7.50pH_7.50_2.xtc,200.0,0.210228
7.50,pH_7.50pH_7.50_2.xtc,300.0,0.226223
7.50,pH_7.50pH_7.50_2.xtc,400.0,0.2359923
7.50,pH_7.50pH_7.50_2.xtc,500.0,0.2424698
7.50,pH_7.50pH_7.50_2.xtc,600.0,0.2654214
7.50,pH_7.50pH_7.50_2.xtc,700.0,0.2802489
7.50,pH_7.50pH_7.50_2.xtc,800.0,0.2263054
7.50,pH_7.50pH_7.50_2.xtc,900.0,0.269181
7.50,pH_7.50pH_7.50_2.xtc,1000.0,0.2595285
7.50,pH_7.50pH_7.50_3.xtc,0.0,0.2595285
7.50,pH_7.50pH_7.50_3.xtc,100.0,0.3118936
7.50,pH_7.50pH_7.50_3.xtc,200.0,0.2444105
7.50,pH_7.50pH_7.50_3.xtc,300.0,0.2470544
7.50,pH_7.50pH_7.50_3.xtc,400.0,0.2595064
7.50,pH_7.50pH_7.50_3.xtc,500.0,0.3100299
7.50,pH_7.50pH_7.50_3.xtc,600.0,0.2560109
7.50,pH_7.50pH_7.50_3.xtc,700.0,0.2953063
7.50,pH_7.50pH_7.50_3.xtc,800.0,0.2560203
7.50,pH_7.50pH_7.50_3.xtc,900.0,0.3018263
7.50,pH_7.50pH_7.50_3.xtc,1000.0,0.2061079
7.50,pH_7.50pH_7.50_4.xtc,0.0,0.2061079
7.50,pH_7.50pH_7.50_4.xtc,100.0,0.2234698
7.50,pH_7.50pH_7.50_4.xtc,200.0,0.2201499
7.50,pH_7.50pH_7.50_4.xtc,300.0,0.2129137
7.50,pH_7.50pH_7.50_4.xtc,400.0,0.19265
7.50,pH_7.50pH_7.50_4.xtc,500.0,0.226415
7.50,pH_7.50pH_7.50_4.xtc,600.0,0.2733694
7.50,pH_7.50pH_7.50_4.xtc,700.0,0.2213861
7.50,pH_7.50pH_7.50_4.xtc,800.0,0.2424704
7.50,pH_7.50pH_7.50_4.xtc,900.0,0.2575264
7.50,pH_7.50pH_7.50_4.xtc,1000.0,0.2666605
7.50,pH_7.50pH_7.50_5.xtc,0.0,0.2666605
7.50,pH_7.50pH_7.50_5.xtc,100.0,0.2643881
7.50,pH_7.50pH_7.50_5.xtc,200.0,0.2419506
7.50,pH_7.50pH_7.50_5.xtc,300.0,0.2811767
7.50,pH_7.50pH_7.50_5.xtc,400.0,0.2465336
7.50,pH_7.50pH_7.50_5.xtc,500.0,0.2194784
7.50,pH_7.50pH_7.50_5.xtc,600.0,0.2269374
7.50,pH_7.50pH_7.50_5.xtc,700.0,0.2773986
7.50,pH_7.50pH_7.50_5.xtc,800.0,0.2656848
7.50,pH_7.50pH_7.50_5.xtc,900.0,0.2528839
7.50,pH_7.50pH_7.50_5.xtc,1000.0,0.2581077
7.50,pH_7.50pH_7.50_6.xtc,0.0,0.2581077
7.50,pH_7.50pH_7.50_6.xtc,100.0,0.3081571
7.50,pH_7.50pH_7.50_6.xtc,200.0,0.2833654
7.50,pH_7.50pH_7.50_6.xtc,300.0,0.2787208
7.50,pH_7.50pH_7.50_6.xtc,400.0,0.2546238
7.50,pH_7.50pH_7.50_6.xtc,500.0,0.2437747
7.50,pH_7.50pH_7.50_6.xtc,600.0,0.2173864
7.50,pH_7.50pH_7.50_6.xtc,700.0,0.2653865
7.50,pH_7.50pH_7.50_6.xtc,800.0,0.2477188
7.50,pH_7.50pH_7.50_6.xtc,900.0,0.2269481
7.50,pH_7.50pH_7.50_6.xtc,1000.0,0.2489374
7.50,pH_7.50pH_7.50_7.xtc,0.0,0.2489374
7.50,pH_7.50pH_7.50_7.xtc,100.0,0.1966832
7.50,pH_7.50pH_7.50_7.xtc,200.0,0.2609251
7.50,pH_7.50pH_7.50_7.xtc,300.0,0.2128956
7.50,pH_7.50pH_7.50_7.xtc,400.0,0.2230559
7.50,pH_7.50pH_7.50_7.xtc,500.0,0.2404381
7.50,pH_7.50pH_7.50_7.xtc,600.0,0.2249831
7.50,pH_7.50pH_7.50_7.xtc,700.0,0.2269087
7.50,pH_7.50pH_7.50_7.xtc,800.0,0.2355189
7.50,pH_7.50pH_7.50_7.xtc,900.0,0.2920049
7.50,pH_7.50pH_7.50_7.xtc,1000.0,0.2577642
7.50,pH_7.50pH_7.50_8.xtc,0.0,0.2577642
7.50,pH_7.50pH_7.50_8.xtc,100.0,0.2751392
7.50,pH_7.50pH_7.50_8.xtc,200.0,0.2356198
7.50,pH_7.50pH_7.50_8.xtc,300.0,0.2925352
7.50,pH_7.50pH_7.50_8.xtc,400.0,0.2761588
7.50,pH_7.50pH_7.50_8.xtc,500.0,0.2301457
7.50,pH_7.50pH_7.50_8.xtc,600.0,0.2889599
7.50,pH_7.50pH_7.50_8.xtc,700.0,0.2890416
7.50,pH_7.50pH_7.50_8.xtc,800.0,0.2690485
7.50,pH_7.50pH_7.50_8.xtc,900.0,0.2522047
7.50,pH_7.50pH_7.50_8.xtc,1000.0,0.2687429
7.50,pH_7.50pH_7.50_9.xtc,0.0,0.2687429
7.50,pH_7.50pH_7.50_9.xtc,100.0,0.2545929
7.50,pH_7.50pH_7.50_9.xtc,200.0,0.2572931
7.50,pH_7.50pH_7.50_9.xtc,300.0,0.25409
7.50,pH_7.50pH_7.50_9.xtc,400.0,0.2261631
7.50,pH_7.50pH_7.50_9.xtc,500.0,0.2751296
7.50,pH_7.50pH_7.50_9.xtc,600.0,0.2824073
7.50,pH_7.50pH_7.50_9.xtc,700.0,0.3695351
7.50,pH_7.50pH_7.50_9.xtc,800.0,0.3441468
7.50,pH_7.50pH_7.50_9.xtc,900.0,0.4310548
7.50,pH_7.50pH_7.50_9.xtc,1000.0,0.2828847
7.50,pH_7.50pH_7.50_10.xtc,0.0,0.2828847
7.50,pH_7.50pH_7.50_10.xtc,100.0,0.3124269
7.50,pH_7.50pH_7.50_10.xtc,200.0,0.2307715
7.50,pH_7.50pH_7.50_10.xtc,300.0,0.2756452
7.50,pH_7.50pH_7.50_10.xtc,400.0,0.3286855
7.50,pH_7.50pH_7.50_10.xtc,500.0,0.2402649
7.50,pH_7.50pH_7.50_10.xtc,600.0,0.2347763
7.50,pH_7.50pH_7.50_10.xtc,700.0,0.2565425
7.50,pH_7.50pH_7.50_10.xtc,800.0,0.2372873
7.50,pH_7.50pH_7.50_10.xtc,900.0,0.2188917
7.50,pH_7.50pH_7.50_10.xtc,1000.0,0.2474487
7.50,pH_7.50pH_7.50_11.xtc,0.0,0.2474487
7.50,pH_7.50pH_7.50_11.xtc,100.0,0.2676463
7.50,pH_7.50pH_7.50_11.xtc,200.0,0.2158631
7.50,pH_7.50pH_7.50_11.xtc,300.0,0.2089179
7.50,pH_7.50pH_7.50_11.xtc,400.0,0.1920778
7.50,pH_7.50pH_7.50_11.xtc,500.0,0.230703
7.50,pH_7.50pH_7.50_11.xtc,600.0,0.2442927
7.50,pH_7.50pH_7.50_11.xtc,700.0,0.2190447
7.50,pH_7.50pH_7.50_11.xtc,800.0,0.2036184
7.50,pH_7.50pH_7.50_11.xtc,900.0,0.2225134
7.50,pH_7.50pH_7.50_11.xtc,1000.0,0.2130608
7.50,pH_7.50pH_7.50_12.xtc,0.0,0.2130608
7.50,pH_7.50pH_7.50_12.xtc,100.0,0.2006995
7.50,pH_7.50pH_7.50_12.xtc,200.0,0.217431
7.50,pH_7.50pH_7.50_12.xtc,300.0,0.2014282
7.50,pH_7.50pH_7.50_12.xtc,400.0,0.1941009
7.50,pH_7.50pH_7.50_12.xtc,500.0,0.2522541
7.50,pH_7.50pH_7.50_12.xtc,600.0,0.2377949
7.50,pH_7.50pH_7.50_12.xtc,700.0,0.2181317
7.50,pH_7.50pH_7.50_12.xtc,800.0,0.2094681
7.50,pH_7.50pH_7.50_12.xtc,900.0,0.2319403
7.50,pH_7.50pH_7.50_12.xtc,1000.0,0.2222263
7.50,pH_7.50pH_7.50_13.xtc,0.0,0.2222263
7.50,pH_7.50pH_7.50_13.xtc,100.0,0.2184141
7.50,pH_7.50pH_7.50_13.xtc,200.0,0.2114588
7.50,pH_7.50pH_7.50_13.xtc,300.0,0.2259405
7.50,pH_7.50pH_7.50_13.xtc,400.0,0.2103201
7.50,pH_7.50pH_7.50_13.xtc,500.0,0.2417064
7.50,pH_7.50pH_7.50_13.xtc,600.0,0.2242666
7.50,pH_7.50pH_7.50_13.xtc,700.0,0.2586608
7.50,pH_7.50pH_7.50_13.xtc,800.0,0.2357344
7.50,pH_7.50pH_7.50_13.xtc,900.0,0.2557996
7.50,pH_7.50pH_7.50_13.xtc,1000.0,0.1987149
7.50,pH_7.50pH_7.50_14.xtc,0.0,0.1987149
7.50,pH_7.50pH_7.50_14.xtc,100.0,0.2420158
7.50,pH_7.50pH_7.50_14.xtc,200.0,0.196295
7.50,pH_7.50pH_7.50_14.xtc,300.0,0.1930889
7.50,pH_7.50pH_7.50_14.xtc,400.0,0.2239396
7.50,pH_7.50pH_7.50_14.xtc,500.0,0.2335017
7.50,pH_7.50pH_7.50_14.xtc,600.0,0.2333573
7.50,pH_7.50pH_7.50_14.xtc,700.0,0.173899
7.50,pH_7.50pH_7.50_14.xtc,800.0,0.2054754
7.50,pH_7.50pH_7.50_14.xtc,900.0,0.1753402
7.50,pH_7.50pH_7.50_14.xtc,1000.0,0.2244209
7.50,pH_7.50pH_7.50_15.xtc,0.0,0.2244209
7.50,pH_7.50pH_7.50_15.xtc,100.0,0.3167354
7.50,pH_7.50pH_7.50_15.xtc,200.0,0.3109427
7.50,pH_7.50pH_7.50_15.xtc,300.0,0.2360049
7.50,pH_7.50pH_7.50_15.xtc,400.0,0.2434122
7.50,pH_7.50pH_7.50_15.xtc,500.0,0.164436
7.50,pH_7.50pH_7.50_15.xtc,600.0,0.1437199
7.50,pH_7.50pH_7.50_15.xtc,700.0,0.1572554
7.50,pH_7.50pH_7.50_15.xtc,800.0,0.2091875
7.50,pH_7.50pH_7.50_15.xtc,900.0,0.1279507
7.50,pH_7.50pH_7.50_15.xtc,1000.0,0.0004972
7.50,pH_7.50pH_7.50_16.xtc,0.0,0.0004972
7.50,pH_7.50pH_7.50_16.xtc,100.0,0.1342366
7.50,pH_7.50pH_7.50_16.xtc,200.0,0.1788049
7.50,pH_7.50pH_7.50_16.xtc,300.0,0.2165255
7.50,pH_7.50pH_7.50_16.xtc,400.0,0.2936026
7.50,pH_7.50pH_7.50_16.xtc,500.0,0.1973642
7.50,pH_7.50pH_7.50_16.xtc,600.0,0.2152044
7.50,pH_7.50pH_7.50_16.xtc,700.0,0.1699929
7.50,pH_7.50pH_7.50_16.xtc,800.0,0.1799788
7.50,pH_7.50pH_7.50_16.xtc,900.0,0.2252154
7.50,pH_7.50pH_7.50_16.xtc,1000.0,0.2051292
7.50,pH_7.50pH_7.50_17.xtc,0.0,0.2051292
7.50,pH_7.50pH_7.50_17.xtc,100.0,0.2236146
7.50,pH_7.50pH_7.50_17.xtc,200.0,0.1734745
7.50,pH_7.50pH_7.50_17.xtc,300.0,0.2057739
7.50,pH_7.50pH_7.50_17.xtc,400.0,0.1969873
7.50,pH_7.50pH_7.50_17.xtc,500.0,0.2504055
7.50,pH_7.50pH_7.50_17.xtc,600.0,0.2606522
7.50,pH_7.50pH_7.50_17.xtc,700.0,0.2340168
7.50,pH_7.50pH_7.50_17.xtc,800.0,0.2430065
7.50,pH_7.50pH_7.50_17.xtc,900.0,0.2244458
7.50,pH_7.50pH_7.50_17.xtc,1000.0,0.1884768
7.50,pH_7.50pH_7.50_18.xtc,0.0,0.1884768
7.50,pH_7.50pH_7.50_18.xtc,100.0,0.2234028
7.50,pH_7.50pH_7.50_18.xtc,200.0,0.1849013
7.50,pH_7.50pH_7.50_18.xtc,300.0,0.1892828
7.50,pH_7.50pH_7.50_18.xtc,400.0,0.2737794
7.50,pH_7.50pH_7.50_18.xtc,500.0,0.2181717
7.50,pH_7.50pH_7.50_18.xtc,600.0,0.2222428
7.50,pH_7.50pH_7.50_18.xtc,700.0,0.2182785
7.50,pH_7.50pH_7.50_18.xtc,800.0,0.2125387
7.50,pH_7.50pH_7.50_18.xtc,900.0,0.2676739
7.50,pH_7.50pH_7.50_18.xtc,1000.0,0.2500349
7.50,pH_7.50pH_7.50_19.xtc,0.0,0.2500349
7.50,pH_7.50pH_7.50_19.xtc,100.0,0.2542026
7.50,pH_7.50pH_7.50_19.xtc,200.0,0.2196642
7.50,pH_7.50pH_7.50_19.xtc,300.0,0.2130796
7.50,pH_7.50pH_7.50_19.xtc,400.0,0.2980153
7.50,pH_7.50pH_7.50_19.xtc,500.0,0.2268151
7.50,pH_7.50pH_7.50_19.xtc,600.0,0.2462724
7.50,pH_7.50pH_7.50_19.xtc,700.0,0.2106846
7.50,pH_7.50pH_7.50_19.xtc,800.0,0.2144517
7.50,pH_7.50pH_7.50_19.xtc,900.0,0.2128774
7.50,pH_7.50pH_7.50_19.xtc,1000.0,0.2330791
7.50,pH_7.50pH_7.50_20.xtc,0.0,0.2330791
7.50,pH_7.50pH_7.50_20.xtc,100.0,0.2033013
7.50,pH_7.50pH_7.50_20.xtc,200.0,0.2144393
7.50,pH_7.50pH_7.50_20.xtc,300.0,0.2080073
7.50,pH_7.50pH_7.50_20.xtc,400.0,0.2623832
7.50,pH_7.50pH_7.50_20.xtc,500.0,0.2286047
7.50,pH_7.50pH_7.50_20.xtc,600.0,0.2198844
7.50,pH_7.50pH_7.50_20.xtc,700.0,0.1959949
7.50,pH_7.50pH_7.50_20.xtc,800.0,0.2181696
7.50,pH_7.50pH_7.50_20.xtc,900.0,0.272151
7.50,pH_7.50pH_7.50_20.xtc,1000.0,0.3171906
8.00,pH_8.00pH_8.00_1.xtc,0.0,0.2160251
8.00,pH_8.00pH_8.00_1.xtc,100.0,0.2673055
8.00,pH_8.00pH_8.00_1.xtc,200.0,0.2332895
8.00,pH_8.00pH_8.00_1.xtc,300.0,0.2437678
8.00,pH_8.00pH_8.00_1.xtc,400.0,0.2980163
8.00,pH_8.00pH_8.00_1.xtc,500.0,0.2462081
8.00,pH_8.00pH_8.00_1.xtc,600.0,0.2274899
8.00,pH_8.00pH_8.00_1.xtc,700.0,0.23904
8.00,pH_8.00pH_8.00_1.xtc,800.0,0.2151859
8.00,pH_8.00pH_8.00_1.xtc,900.0,0.2300878
8.00,pH_8.00pH_8.00_1.xtc,1000.0,0.1999514
8.00,pH_8.00pH_8.00_2.xtc,0.0,0.1999514
8.00,pH_8.00pH_8.00_2.xtc,100.0,0.2262038
8.00,pH_8.00pH_8.00_2.xtc,200.0,0.2215552
8.00,pH_8.00pH_8.00_2.xtc,300.0,0.1936914
8.00,pH_8.00pH_8.00_2.xtc,400.0,0.227108
8.00,pH_8.00pH_8.00_2.xtc,500.0,0.2133156
8.00,pH_8.00pH_8.00_2.xtc,600.0,0.2128573
8.00,pH_8.00pH_8.00_2.xtc,700.0,0.2066461
8.00,pH_8.00pH_8.00_2.xtc,800.0,0.187403
8.00,pH_8.00pH_8.00_2.xtc,900.0,0.190491
8.00,pH_8.00pH_8.00_2.xtc,1000.0,0.1729935
8.00,pH_8.00pH_8.00_3.xtc,0.0,0.1729935
8.00,pH_8.00pH_8.00_3.xtc,100.0,0.167357
8.00,pH_8.00pH_8.00_3.xtc,200.0,0.1937324
8.00,pH_8.00pH_8.00_3.xtc,300.0,0.1896039
8.00,pH_8.00pH_8.00_3.xtc,400.0,0.1594457
8.00,pH_8.00pH_8.00_3.xtc,500.0,0.1973789
8.00,pH_8.00pH_8.00_3.xtc,600.0,0.212412
8.00,pH_8.00pH_8.00_3.xtc,700.0,0.2448465
8.00,pH_8.00pH_8.00_3.xtc,800.0,0.2654366
8.00,pH_8.00pH_8.00_3.xtc,900.0,0.2223397
8.00,pH_8.00pH_8.00_3.xtc,1000.0,0.1908919
8.00,pH_8.00pH_8.00_4.xtc,0.0,0.1908919
8.00,pH_8.00pH_8.00_4.xtc,100.0,0.2045354
8.00,pH_8.00pH_8.00_4.xtc,200.0,0.1672793
8.00,pH_8.00pH_8.00_4.xtc,300.0,0.1806532
8.00,pH_8.00pH_8.00_4.xtc,400.0,0.1908715
8.00,pH_8.00pH_8.00_4.xtc,500.0,0.1855253
8.00,pH_8.00pH_8.00_4.xtc,600.0,0.2573355
8.00,pH_8.00pH_8.00_4.xtc,700.0,0.1903028
8.00,pH_8.00pH_8.00_4.xtc,800.0,0.1843869
8.00,pH_8.00pH_8.00_4.xtc,900.0,0.2368701
8.00,pH_8.00pH_8.00_4.xtc,1000.0,0.2119855
8.00,pH_8.00pH_8.00_5.xtc,0.0,0.2119855
8.00,pH_8.00pH_8.00_5.xtc,100.0,0.2613097
8.00,pH_8.00pH_8.00_5.xtc,200.0,0.2056966
8.00,pH_8.00pH_8.00_5.xtc,300.0,0.2141019
8.00,pH_8.00pH_8.00_5.xtc,400.0,0.2453262
8.00,pH_8.00pH_8.00_5.xtc,500.0,0.2814774
8.00,pH_8.00pH_8.00_5.xtc,600.0,0.2433683
8.00,pH_8.00pH_8.00_5.xtc,700.0,0.1679555
8.00,pH_8.00pH_8.00_5.xtc,800.0,0.2316382
8.00,pH_8.00pH_8.00_5.xtc,900.0,0.2636425
8.00,pH_8.00pH_8.00_5.xtc,1000.0,0.2424334
8.00,pH_8.00pH_8.00_6.xtc,0.0,0.2424334
8.00,pH_8.00pH_8.00_6.xtc,100.0,0.2246614
8.00,pH_8.00pH_8.00_6.xtc,200.0,0.2312042
8.00,pH_8.00pH_8.00_6.xtc,300.0,0.2520577
8.00,pH_8.00pH_8.00_6.xtc,400.0,0.2005204
8.00,pH_8.00pH_8.00_6.xtc,500.0,0.2358667
8.00,pH_8.00pH_8.00_6.xtc,600.0,0.2910201
8.00,pH_8.00pH_8.00_6.xtc,700.0,0.2567634
8.00,pH_8.00pH_8.00_6.xtc,800.0,0.2976559
8.00,pH_8.00pH_8.00_6.xtc,900.0,0.2313561
8.00,pH_8.00pH_8.00_6.xtc,1000.0,0.2441716
8.00,pH_8.00pH_8.00_7.xtc,0.0,0.2441716
8.00,pH_8.00pH_8.00_7.xtc,100.0,0.1931489
8.00,pH_8.00pH_8.00_7.xtc,200.0,0.16975
8.00,pH_8.00pH_8.00_7.xtc,300.0,0.2148488
8.00,pH_8.00pH_8.00_7.xtc,400.0,0.1919837
8.00,pH_8.00pH_8.00_7.xtc,500.0,0.1609233
8.00,pH_8.00pH_8.00_7.xtc,600.0,0.1489825
8.00,pH_8.00pH_8.00_7.xtc,700.0,0.2282634
8.00,pH_8.00pH_8.00_7.xtc,800.0,0.1869859
8.00,pH_8.00pH_8.00_7.xtc,900.0,0.210329
8.00,pH_8.00pH_8.00_7.xtc,1000.0,0.144409
8.00,pH_8.00pH_8.00_8.xtc,0.0,0.144409
8.00,pH_8.00pH_8.00_8.xtc,100.0,0.1657
8.00,pH_8.00pH_8.00_8.xtc,200.0,0.1707688
8.00,pH_8.00pH_8.00_8.xtc,300.0,0.1735559
8.00,pH_8.00pH_8.00_8.xtc,400.0,0.1583087
8.00,pH_8.00pH_8.00_8.xtc,500.0,0.1505519
8.00,pH_8.00pH_8.00_8.xtc,600.0,0.1656462
8.00,pH_8.00pH_8.00_8.xtc,700.0,0.1507515
8.00,pH_8.00pH_8.00_8.xtc,800.0,0.2307219
8.00,pH_8.00pH_8.00_8.xtc,900.0,0.1582982
8.00,pH_8.00pH_8.00_8.xtc,1000.0,0.1602056
8.00,pH_8.00pH_8.00_9.xtc,0.0,0.1602056
8.00,pH_8.00pH_8.00_9.xtc,100.0,0.1681533
8.00,pH_8.00pH_8.00_9.xtc,200.0,0.1693171
8.00,pH_8.00pH_8.00_9.xtc,300.0,0.1702844
8.00,pH_8.00pH_8.00_9.xtc,400.0,0.1345421
8.00,pH_8.00pH_8.00_9.xtc,500.0,0.1821896
8.00,pH_8.00pH_8.00_9.xtc,600.0,0.1730126
8.00,pH_8.00pH_8.00_9.xtc,700.0,0.202783
8.00,pH_8.00pH_8.00_9.xtc,800.0,0.2350283
8.00,pH_8.00pH_8.00_9.xtc,900.0,0.2616237
8.00,pH_8.00pH_8.00_9.xtc,1000.0,0.2069127
8.00,pH_8.00pH_8.00_10.xtc,0.0,0.2069127
8.00,pH_8.00pH_8.00_10.xtc,100.0,0.239273
8.00,pH_8.00pH_8.00_10.xtc,200.0,0.2732467
8.00,pH_8.00pH_8.00_10.xtc,300.0,0.2106383
8.00,pH_8.00pH_8.00_10.xtc,400.0,0.2253182
8.00,pH_8.00pH_8.00_10.xtc,500.0,0.2931349
8.00,pH_8.00pH_8.00_10.xtc,600.0,0.2591921
8.00,pH_8.00pH_8.00_10.xtc,700.0,0.2657339
8.00,pH_8.00pH_8.00_10.xtc,800.0,0.2362058
8.00,pH_8.00pH_8.00_10.xtc,900.0,0.2279786
8.00,pH_8.00pH_8.00_10.xtc,1000.0,0.2128295
8.00,pH_8.00pH_8.00_11.xtc,0.0,0.2128295
8.00,pH_8.00pH_8.00_11.xtc,100.0,0.2160502
8.00,pH_8.00pH_8.00_11.xtc,200.0,0.1450107
8.00,pH_8.00pH_8.00_11.xtc,300.0,0.1595375
8.00,pH_8.00pH_8.00_11.xtc,400.0,0.2264105
8.00,pH_8.00pH_8.00_11.xtc,500.0,0.2713041
8.00,pH_8.00pH_8.00_11.xtc,600.0,0.1608573
8.00,pH_8.00pH_8.00_11.xtc,700.0,0.1840526
8.00,pH_8.00pH_8.00_11.xtc,800.0,0.1897729
8.00,pH_8.00pH_8.00_11.xtc,900.0,0.1569059
8.00,pH_8.00pH_8.00_11.xtc,1000.0,0.1548295
8.00,pH_8.00pH_8.00_12.xtc,0.0,0.1548295
8.00,pH_8.00pH_8.00_12.xtc,100.0,0.1590439
8.00,pH_8.00pH_8.00_12.xtc,200.0,0.1349872
8.00,pH_8.00pH_8.00_12.xtc,300.0,0.1148292
8.00,pH_8.00pH_8.00_12.xtc,400.0,0.1168489
8.00,pH_8.00pH_8.00_12.xtc,500.0,0.148705
8.00,pH_8.00pH_8.00_12.xtc,600.0,0.1534521
8.00,pH_8.00pH_8.00_12.xtc,700.0,0.145711
8.00,pH_8.00pH_8.00_12.xtc,800.0,0.1295915
8.00,pH_8.00pH_8.00_12.xtc,900.0,0.1059253
8.00,pH_8.00pH_8.00_12.xtc,1000.0,0.0005013
8.00,pH_8.00pH_8.00_13.xtc,0.0,0.0005013
8.00,pH_8.00pH_8.00_13.xtc,100.0,0.1132829
8.00,pH_8.00pH_8.00_13.xtc,200.0,0.127136
8.00,pH_8.00pH_8.00_13.xtc,300.0,0.1227332
8.00,pH_8.00pH_8.00_13.xtc,400.0,0.1372155
8.00,pH_8.00pH_8.00_13.xtc,500.0,0.1445536
8.00,pH_8.00pH_8.00_13.xtc,600.0,0.1330539
8.00,pH_8.00pH_8.00_13.xtc,700.0,0.1672935
8.00,pH_8.00pH_8.00_13.xtc,800.0,0.1434002
8.00,pH_8.00pH_8.00_13.xtc,900.0,0.1422961
8.00,pH_8.00pH_8.00_13.xtc,1000.0,0.1362599
8.00,pH_8.00pH_8.00_14.xtc,0.0,0.1362599
8.00,pH_8.00pH_8.00_14.xtc,100.0,0.1348803
8.00,pH_8.00pH_8.00_14.xtc,200.0,0.1778373
8.00,pH_8.00pH_8.00_14.xtc,300.0,0.1778183
8.00,pH_8.00pH_8.00_14.xtc,400.0,0.1286135
8.00,pH_8.00pH_8.00_14.xtc,500.0,0.1420941
8.00,pH_8.00pH_8.00_14.xtc,600.0,0.1788845
8.00,pH_8.00pH_8.00_14.xtc,700.0,0.1468031
8.00,pH_8.00pH_8.00_14.xtc,800.0,0.1935225
8.00,pH_8.00pH_8.00_14.xtc,900.0,0.1719998
8.00,pH_8.00pH_8.00_14.xtc,1000.0,0.2399054
8.00,pH_8.00pH_8.00_15.xtc,0.0,0.2399054
8.00,pH_8.00pH_8.00_15.xtc,100.0,0.1359843
8.00,pH_8.00pH_8.00_15.xtc,200.0,0.1354562
8.00,pH_8.00pH_8.00_15.xtc,300.0,0.1402533
8.00,pH_8.00pH_8.00_15.xtc,400.0,0.138702
8.00,pH_8.00pH_8.00_15.xtc,500.0,0.1606802
8.00,pH_8.00pH_8.00_15.xtc,600.0,0.1787473
8.00,pH_8.00pH_8.00_15.xtc,700.0,0.1287661
8.00,pH_8.00pH_8.00_15.xtc,800.0,0.156441
8.00,pH_8.00pH_8.00_15.xtc,900.0,0.2041456
8.00,pH_8.00pH_8.00_15.xtc,1000.0,0.162673
8.00,pH_8.00pH_8.00_16.xtc,0.0,0.162673
8.00,pH_8.00pH_8.00_16.xtc,100.0,0.1570084
8.00,pH_8.00pH_8.00_16.xtc,200.0,0.1452362
8.00,pH_8.00pH_8.00_16.xtc,300.0,0.1979066
8.00,pH_8.00pH_8.00_16.xtc,400.0,0.2642603
8.00,pH_8.00pH_8.00_16.xtc,500.0,0.2375139
8.00,pH_8.00pH_8.00_16.xtc,600.0,0.2691865
8.00,pH_8.00pH_8.00_16.xtc,700.0,0.2767538
8.00,pH_8.00pH_8.00_16.xtc,800.0,0.2567632
8.00,pH_8.00pH_8.00_16.xtc,900.0,0.2053009
8.00,pH_8.00pH_8.00_16.xtc,1000.0,0.2802561
8.00,pH_8.00pH_8.00_17.xtc,0.0,0.2802561
8.00,pH_8.00pH_8.00_17.xtc,100.0,0.1871434
8.00,pH_8.00pH_8.00_17.xtc,200.0,0.2256865
8.00,pH_8.00pH_8.00_17.xtc,300.0,0.167849
8.00,pH_8.00pH_8.00_17.xtc,400.0,0.2410118
8.00,pH_8.00pH_8.00_17.xtc,500.0,0.2627224
8.00,pH_8.00pH_8.00_17.xtc,600.0,0.2018179
8.00,pH_8.00pH_8.00_17.xtc,700.0,0.2072426
8.00,pH_8.00pH_8.00_17.xtc,800.0,0.2315035
8.00,pH_8.00pH_8.00_17.xtc,900.0,0.1986251
